name,street_address,price,cuisine,rating,latitude,longitude
Mr Tea Tarik Cartel,"Tiong Bahru Plaza, Blk 302 Tiong Bahru Road, #01-12",Under $10,Singaporean,,1.28643,103.827693
Mr Teh Tarik,Blk 820 Tampines St 81 #01-506,Under $10,,,1.348569,103.925587
Mr Teh tarik,201D HDB Tampines #01-1155 Tampines Street 21,Under $10,,4,1.349627,103.944675
Mr Youtiao,"Nex, 23 Serangoon Central #B2-48A",Under $10,Singaporean,,1.351221,103.872292
Mrs Fields,"Esplanade Mall, 8 Raffles Avenue #02-04",Under $10,Singaporean,4.5,1.289509,103.855511
Mrs Pho,349 Beach Road,Under $10,Vietnamese,3.5,1.301593,103.861671
MU Parlour,"Holland Village, 16A Lorong Mambong",$11 - $20,,3.5,1.311803,103.796177
Mubarak Restaurant,21 Campbell Lane,Under $10,Indian,,1.305502,103.852479
Muchachos,22 Keong Saik Road,$11 - $20,Mexican,4,1.280047,103.841665
Muchos,"Clarke Quay, 3D River Valley Road #01-04",$21 - $30,Mexican,3.5,1.289914,103.845562
Mum&#39;s Kitchen,"Shimei East Kitchen, 3015 Bedok North St 5 #02-06",$11 - $20,Fusion,3,1.336708,103.94744
MUNCH Saladsmith,"Marina Bay Link Mall, 8A Marina Boulevard #01-03",$11 - $20,,3.5,1.281203,103.853251
MUNCH Saladsmith,"Paya Lebar Square, 60 Paya Lebar Road #01-85/86",$11 - $20,,,1.318786,103.892577
MUNCH Saladsmith,"China Square Food Centre, 51 Telok Ayer St #01-11",$11 - $20,,,1.282866,103.849289
Muslim Cooked Food,"NUS Faculty of Engineering, 21 Lower Kent Ridge Road (Techno Edge)",Under $10,Malay,,1.300627,103.770192
Muslim Cooked Food - Frontier Canteen,"NUS S16 Level 1, Science Drive 1 #01-07",Under $10,Malay,3.5,1.296835,103.779079
Muslim Food,"Jurong East Bus Interchange, 155 Jurong Gateway Road",Under $10,Indian,,1.332271,103.74074
Mustafa Caf&#233;,"Mustafa Centre, 145 Syed Alwi Road Level 1",Under $10,Indian,3,1.310117,103.855323
Muthiah Restaurant,"UE Biz Hub, 2 Changi Business Park Avenue 1 #01-05",Under $10,Indian,,1.335848,103.963086
Mutiara Nasi Padang - 1015 Food Court,1015 Geylang East Avenue 3,Under $10,Malay,,1.319402,103.890998
My Awesome Cafe,202 Telok Ayer,$11 - $20,Fusion,4,1.280135,103.847114
My Sister Bakes,81 Macpherson Lane #01-55,Under $10,,,1.332115,103.886348
Myra&#39;s Beach Club,1390 East Coast Parkway,$11 - $20,"Mexican, Indian",,1.311838,103.95266
Nadaman,"Shangri-La Hotel, 22 Orange Grove Road Lobby Level",$31 - $50,Japanese,,1.311247,103.826757
Naga Imo,82 Club Street,$51 - $80,Japanese,,1.281948,103.845627
Nagomi,"Cuppage Plaza, 5 Koek Road #02-22",$151 - $300,Japanese,5,1.301983,103.840726
Nakasei Sushi Restaurant,"The Gallery Hotel, 1 Nanson Road #02-02A",$21 - $30,Japanese,,1.290072,103.838589
Nakhon Kitchen,Blk 529 Ang Mo Kio Ave 10 #01-2371,$11 - $20,Thai,3.5,1.372516,103.855528
Nakhon Kitchen,Blk 136 Bedok North Avenue 3 #01-166,$11 - $20,Thai,4,1.374723,103.768787
Nakhon Kitchen,27A Lorong Liput,$11 - $20,Thai,,1.310436,103.794786
Nakhon Kitchen,Blk 212 Hougang St 21 #01-341,$11 - $20,Thai,4,1.31096,103.772798
Nakhon Kitchen,82 Marine Parade Central #01-610,$11 - $20,Thai,,1.302481,103.906791
Nalan Restaurant,"Capitol Piazza, 13 Stamford Road, #B2-54",$11 - $20,Indian,,1.292875,103.853412
Nam Seng Noodle House,"Far East Square, 25 China St #01-01",Under $10,Cantonese/Hong Kong,4,1.283288,103.848191
Nam Sing Fried Hokkien Mee,"51 Old Airport Road Food Centre &amp; Shopping Mall, 51 Old Airport Road #01-32",Under $10,,3.5,1.280455,103.844656
Namba-Tei,"Maxwell Chambers, 32 Maxwell Road #01-06",$21 - $30,Japanese,,1.278286,103.845632
NamNam Noodle Bar,"Raffles City Shopping Centre, 252 North Bridge Road #B1-46/47",$11 - $20,Vietnamese,3.5,1.293883,103.853502
NamNam Noodle Bar,"Suntec City Mall, 3 Temasek Boulevard #B1-131",$11 - $20,Vietnamese,3.5,1.293422,103.856858
NamNam Noodle Bar,"The Atrium @ Orchard, 68 Orchard Road #01-55",$11 - $20,Vietnamese,2.5,1.299449,103.845479
NamNam Noodle Bar,"Wheelock Place, 501 Orchard Road #B2-02",$11 - $20,Vietnamese,3.5,1.304811,103.831198
Nan Hwa FishBoat,808/812/814/816 North Bridge Road,$11 - $20,,4,1.303924,103.860654
Nana Curry,Block 204 Bedok North Street 1,Under $10,,,1.367802,103.962595
Nana Thai Restaurant,"Far East Plaza, 14 Scotts Road, #04-22",$21 - $30,Thai,3,1.307079,103.833146
Nanami Modern Izakaya,"8 Enggor Street, #01-04",$11 - $20,Japanese,,1.274644,103.844742
Nana&#39;s Green Tea,"The Atrium @ Orchard, 68 Orchard Road #03-80/82",Under $10,Japanese,3.5,1.299449,103.845479
Nando&#39;s,"Jurong Point, 1 Jurong West Central 2, #02-32",$11 - $20,Portuguese,,1.322669,103.720709
Nando&#39;s,"Bugis Junction, 200 Victoria St #01-85/87",$11 - $20,Portuguese,4,1.298508,103.855434
Nando&#39;s,"Plaza Singapura, 68 Orchard Road #04-10/11",$11 - $20,Portuguese,4,1.300005,103.844626
Nando&#39;s,"The Star Vista, 1 Vista Exchange Green #B1-09",$11 - $20,Portuguese,4,1.306871,103.78857
Nando&#39;s,"Nex, 23 Serangoon Central #B1-41",$11 - $20,Portuguese,,1.351221,103.872292
Nanjing Impressions,"Plaza Singapura, 68 Orchard Road, #04-46/51",$31 - $50,Chinese,,1.300005,103.844626
Nanta BBQ,"Goldhill Centre, 175 Thomson Road #01-175-177",$21 - $30,Korean,,1.318416,103.843558
Nanxiang Steamed Bun Restaurant,"Junction 10, 1 Woodlands Road #02-18",$11 - $20,Shanghainese,3.5,1.380526,103.760019
Nanxiang Steamed Bun Restaurant,"Plaza Singapura, 68 Orchard Road #02-01",$21 - $30,Shanghainese,4,1.300005,103.844626
Nanyang Delights - Koufu,"No. 5, Stadium Walk, Leisure Park Kallang, #03-01/02",Under $10,Chinese,,1.302106,103.876429
Nanyuan,"Beo Crescent Market &amp; Food Centre, 38A Beo Crescent #01-68",Under $10,,3.5,1.288836,103.827344
Napoleon Food &amp; Wine Bar,206 Telok Ayer Street,$21 - $30,"French, Asian Variety, Fusion",,1.280029,103.847128
Nara Thai Cuisine,"ION Orchard, 2 Orchard Turn, #B3-21",$21 - $30,Thai,3,1.304082,103.832016
Nasi Ayam - Rasa-Rasa Food Fiesta Restaurant,Blk 2A Woodlands Centre Road #01-118,Under $10,Malay,,1.440717,103.770549
Nasi Coco,"NeWest, 1 West Coast Drive, #01-73",Under $10,"Japanese, Fusion",,1.315946,103.75752
Nasi Lemak,"Buona Vista Xchange, 100 North Buona Vista Road #01-05",Under $10,Malay,,1.307107,103.790365
Nasi Lemak . Economic Bee Hoon - NeighbourFood,Blk 892C Woodlands Dr 50 #01-02,Under $10,"Malay, Singaporean",,1.437309,103.790204
Nasi Lemak - Kopitiam,"Yew Tee MRT, 61 Choa Chu Kang Drive #01-01",Under $10,Malay,4.5,1.397461,103.747401
Nasi Lemak - Kopitiam,"Downtown East, Blk 1 Pasir Ris Close #09",Under $10,Malay,,1.377757,103.955297
Nasi Lemak Kukus,229 Selegie Road,Under $10,Malay,3.5,1.304849,103.850383
Nasi Lemak Syed Alwi,196 Syed Alwi Road,Under $10,Malay,,1.308527,103.856973
Nasi Lemak,"Tanjong Pagar Plaza Market &amp; Food Centre, Blk 6 Tanjong Pagar Plaza #02-08",Under $10,Malay,,1.275574,103.842828
Nasi Padang - Bagus,"Causeway Point, 1 Woodlands Square #07-03",Under $10,Malay,,1.436185,103.785816
Nasi Padang - Kopitiam,"Downtown East, Blk 1 Pasir Ris Close #12",Under $10,Malay,,1.377757,103.955297
Nasi Padang - Rasa-Rasa Food Fiesta Restaurant,Blk 3A Woodlands Centre Road #01-118,Under $10,Malay,,1.440224,103.770589
Nasi Padang River Valley,55 Zion Road,Under $10,,3.5,1.292861,103.831133
Nasi Padang Sederhana,"Amoy Street Food Centre, 7 Maxwell Road #02-91",Under $10,Malay,,1.279352,103.846666
Nasi Padang,"Seah Im Food Centre, 2 Seah Im Road #01-38",Under $10,Malay,,1.266641,103.819174
Nasi Putih Ayam Penyet(Rojak &amp; Satay),"ABC Brickworks Food Centre, Blk 6 Jalan Bukit Merah #01-05",Under $10,Malay,,1.286887,103.808075
Nasrin,30 Bali Lane,Under $10,Middle Eastern/Mediterranean,,1.301262,103.858431
Nassim Hill Bakery Bistro Bar,56 Tanglin Road #01-03,$31 - $50,Multi-Cuisine,3.5,1.305593,103.823137
National Kitchen by Violet Oon,"National Gallery Singapore, 1 St Andrews Rd #02-01",$11 - $20,Peranakan / Nonya,,1.290256,103.851471
Nature Park Beer Garden,603 Sin Ming Ave,$11 - $20,"Singaporean, Chinese",,1.36151,103.841347
Naughty Nuri&#39;s,"Capitol Piazza, 15 Stamford Road #01-84",$11 - $20,American,,1.293012,103.851211
Naughty Pigs,306 Tanjong Katong Road,$11 - $20,,,1.304743,103.896126
Nectarie le Dessert Patisserie,"Clarke Quay, 3C River Valley Road #01-05",$21 - $30,American,4.5,1.290672,103.846018
NeNe Chicken,"Bedok Mall, 311 New Upper Changi Road #02-02",$11 - $20,Korean,3,1.324493,103.929484
NeNe Chicken,"Bukit Panjang Plaza, 1 Jelebu Rd #02-10",$11 - $20,Korean,,1.37956,103.764306
NeNe Chicken,"The Star Vista, 1 Vista Exchange Green #01-24",$11 - $20,Korean,3,1.306871,103.78857
NeNe Chicken,"Hougang Mall, 90 Hougang Ave 10 #02-24",$11 - $20,Korean,,1.37243,103.893756
NeNe Chicken,"OneKM Mall, 11 Tanjong Katong Road #02-39/40",$11 - $20,Korean,,1.314965,103.894924
NeNe Chicken,"Seletar Mall, 33 Sengkang West Avenue #B2-10/11",$11 - $20,Korean,,1.391425,103.87623
NeNe Chicken,"NEX, 23 Serangoon Central,  #04-15/16",$11 - $20,Korean,,1.351221,103.872292
NeNe Chicken,"*SCAPE, 2 Orchard Link #02-39",$11 - $20,Korean,4,1.301292,103.83613
New Bread,Blk 477 Tampines St 43 #01-182,Under $10,,,1.389233,103.772983
New Fut Kai Vegetarian Restaurant,282 Jalan Besar,Under $10,,4,1.31062,103.858728
New Lucky Claypot Rice,"Holland Drive Market &amp; Food Centre, 44 Holland Drive, #02-19",Under $10,Singaporean Chinese,4,1.30819,103.793025
New Seafood Restaurant,"Sunshine Place, 475 Choa Chu Kang Ave 1",$11 - $20,Singaporean,,1.377693,103.739059
New Soon Huat Bak Kut Teh,949 Upper Serangoon Road,Under $10,,3.5,1.361521,103.886249
New Station Snack Bar,"Far East Plaza, 14 Scotts Road #05-95",Under $10,Singaporean Chinese,3.5,1.307079,103.833146
New Ubin Seafood,"63 Hillview Avenue, Level 6 (Canteen)",$21 - $30,Singaporean Chinese,4,1.306002,103.891062
New Ubin Seafood,"Sin Ming Industrial Estate, 27 Sin Ming Road (Sector A)",$11 - $20,Fusion,3.5,1.36111,103.83944
New Udon Thai Food,"Golden Mile Complex, 5001 Beach Road #01-55",$11 - $20,Thai,,1.302751,103.865174
New World Mutton Soup,"Berseh Food Centre, 166 Jalan Besar #02-57",Under $10,,4,1.307408,103.856836
New York New York,"AMK Hub, 53 Ang Mo Kio Ave 3 #B1-25/26",$11 - $20,American,3.5,1.36926,103.849189
New York New York,"Jurong Point, 63 Jurong West Central 3 #B1-57/59 (JP2)",$11 - $20,American,4,1.338894,103.705622
New York New York,"Heartland Mall, 205 Hougang St 21 #02-00",$11 - $20,American,3.5,1.35949,103.885485
New York New York,"Kallang Leisure Park, 5 Stadium Walk #01-55",$11 - $20,American,3,1.302106,103.876429
New Zealand Natural,"Paragon, 290 Orchard Road #B1-K2",Under $10,Australian / New Zealand,3,1.303628,103.835548
Next Door Deli,Blk 529 Ang Mo Kio Ave 10,Under $10,Fusion,3.5,1.372516,103.855528
Ng Ah Sio Bak Kut Teh,208 Rangoon Road,Under $10,,3.5,1.317613,103.852924
Ng Ah Sio Bak Kut Teh,"Marina Bay Sands, 2 Bayfront Avenue #B2-50 (The Shoppes)",Under $10,,3.5,1.283697,103.860723
Ng Guan Huat,"Ang Mo Kio Market &amp; Food Centre, Blk 724 Ang Mo Kio Ave 6 #01-11",Under $10,Cantonese/Hong Kong,,1.37008,103.849523
Ngee Kee Fried Hokkien Mee,"60 Airport Boulevard, Changi Airport Terminal 2 #3M (Staff Canteen)",Under $10,,3.5,1.356659,103.989523
Nigiro Cafe Singapore - Eat at Seven,"Suntec City Mall, 3 Temasek Boulevard # 03-315",$11 - $20,"Italian, Japanese",,1.293422,103.856858
Nihon Mura Izakaya,"Jurong West Sports &amp; Recreation Centre, 20 Jurong West St 93 #04-01",$21 - $30,Japanese,3,1.34919,103.708289
Nikunohi - Eat at Seven,"Suntec City North Wing, 3 Temasek Boulevard #03-316",$21 - $30,Japanese,,1.293422,103.856858
Nimman Soi 9,"21 Street Eating Place, 201 Tampines Street 21",Under $10,Thai,,1.352282,103.95361
Ninja Bowl,"15, Duxton Road",$11 - $20,"Japanese, Asian Variety",,1.279768,103.843412
Ninja Mookata,"Katong Student Hostel, 369 Tanjong Katong Road",Under $10,Thai,,1.305986,103.896424
No. 1 Western Food,"Tanglin Halt Food Centre, Blk 1A Commonwealth Drive #01-13",Under $10,Singaporean Western,,1.299691,103.797856
No.18 Zion Road Fried Kway Teow,"Zion Riverside Food Centre, 70 Zion Road #01-17",Under $10,"Singaporean, Chinese",4,1.292445,103.831212
No Name Cheng Tng,Blk 69 Bedok South Avenue 3 #01-468,Under $10,Chinese,,1.353086,103.682804
No Signboard Seafood,"The Central, 6 Eu Tong Sen Street, #04-63",$21 - $30,,4,1.28878,103.846236
No Signboard Seafood,414 Geylang Road,$21 - $30,,4,1.312889,103.882625
No Signboard Seafood,"Esplanade Mall, 8 Raffles Avenue #01-14",$21 - $30,,4,1.289509,103.855511
NOM - Bistro &amp; Bakery,"Macpherson Community Club, 400 Paya Lebar Way (Level 1)",$11 - $20,,,1.323466,103.884705
NOM - Bistro &amp; Bakery,"Macpherson Community Club, 400 Paya Lebar Way Level 1",$11 - $20,,3.5,1.323466,103.884705
Non Entr&#233;e Desserts,204 Rangoon Road,$11 - $20,European,3.5,1.317544,103.852968
Nonya Delicatessen,"Bukit Timah Plaza, 1 Jalan Anak Bukit #B1-K69",Under $10,Peranakan / Nonya,,1.318255,103.724368
Noo Cheng Adam Road Big Prawn Noodle,"Adam Road Food Centre, 2 Adam Road #01-27",Under $10,,3.5,1.324163,103.814149
Noo Cheng Adam Road Big Prawn Noodle,"Zion Riverside Food Centre, 70 Zion Road #04",Under $10,Singaporean Chinese,4,1.292445,103.831212
Noodle Around,"Bugis CUBE, 470 North Bridge Road #01-03",Under $10,"Singaporean, Fusion",4,1.298162,103.855638
Noodle Cafe - Thai Boat Noodle,"Golden Mile Complex, 5001 Beach Road #B1-08",Under $10,Thai,,1.302751,103.865174
Noodle House Ken,"Orchard Plaza, 150 Orchard Road #01-17/18",$21 - $30,Japanese,3.5,1.30102,103.840878
Noodle House - Koufu,"Loyang Point, Blk 258 Pasir Ris St 21 #02-313",Under $10,,,1.367093,103.964772
Noodle House - NeighbourFood,"Blk 892C Woodlands Dr 50, #01-02",Under $10,,,1.437309,103.790204
Noodle House,"Giant Tampines, 21 Tampines North Drive 2",Under $10,"Singaporean, Chinese",,1.371907,103.932147
Noodle Stall - The Business Park,"Temasek Polytechnic Blk 26, 21 Tampines Avenue 1 #01-06",Under $10,Singaporean Chinese,,1.34585,103.930232
Noodle Village - Koufu,"Pioneer Mall, Blk 638A Jurong West St 61 #01-22",Under $10,,,1.341923,103.697502
Nook,21 Lorong Kilat #01-03,Under $10,,3.5,1.340753,103.773354
Noshery,9 Rochester Park,$21 - $30,,3.5,1.305234,103.787505
Note di Sicilia,"Quayside Isle, 31 Ocean Way #01-09",$11 - $20,Italian,,1.247233,103.842222
November8 Coffee &amp; Company,"Thomson V Two, 11 Sin Ming Road #01-30",$11 - $20,American,3.5,1.353411,103.835655
Novus Restaurant,"National Museum of Singapore, 93 Stamford Road #01-02",$31 - $50,European,3.5,1.296595,103.848009
NOX- Dine in the Dark,269 Beach Road,$81 - $150,European,4,1.300678,103.860108
Nunsaram,"Westgate, 3 Gateway Drive #04-37/K4",$11 - $20,Korean,,1.334461,103.742801
Nunsaram Korean Dessert Cafe,"Orchard Central, 181 Orchard Road, #05-51/52",$21 - $30,Korean,,1.300813,103.839903
Nunsongyee,534 North Bridge Road,$11 - $20,Korean,,1.29898,103.856154
Nunsongyee,227 Upper Thomson Road,$11 - $20,Korean,,1.352804,103.834393
Nurul Delight - Abundance Eating House,413 Bukit Batok West Avenue 4 #01-00,Under $10,Malay,,1.363851,103.746424
"NV 50, Your Casual Diner","NTU Nanyang Executive Centre, Blk 60 Nanyang View",$11 - $20,Multi-Cuisine,,1.351323,103.68792
nydc,"Bugis Junction, 200 Victoria St #02-47/48",$21 - $30,American,3.5,1.298508,103.855434
nydc,"Novena Square Velocity, 238 Thomson Road #03-26/27",$21 - $30,American,4,1.32044,103.843556
nydc,"Wheelock Place, 501 Orchard Road #02-19",$21 - $30,American,3.5,1.304811,103.831198
Nylon Coffee Roasters,4 Everton Park #01-40,Under $10,Multi-Cuisine,4,1.276865,103.840069
O Banh Mi,302 Tiong Bahru Road #02-113,Under $10,Vietnamese,,1.286247,103.827957
O&#39; Sole Mio,431 Sembawang Road,$11 - $20,"Italian, European",,1.428068,103.826494
Oasis Steak &amp; Grill,"Oasis Terraces, 681 Punggol Drive, #01-04",$11 - $20,Italian,,1.402788,103.91329
Oasis Taiwan Porridge Restaurant,"Toa Payoh Town Park, 303 Toa Payoh Lorong 6",$11 - $20,Taiwanese,4,1.330475,103.847611
O&#39;Bean Organic Soya Store,43 New Bridge Road,Under $10,Singaporean,,1.28826,103.847167
Oberstrasse,"Kitchener Complex, 809 French Road, #01-50",$11 - $20,American,,1.308347,103.862172
oblong,10 Maju Avenue #B1-07,Under $10,,4,1.364875,103.865754
O&#39;Brew Culture,"Tampines 1, 10 Tampines Central 1, #02-K2",Under $10,Asian Variety,,1.367228,103.928218
O&#39;Briens Irish Sandwich Bar,"Nankin Row, 3 Pickering St #01-26",$11 - $20,"Irish, European",,1.283955,103.847818
Ocean Kingdom Seafood Restaurant,328 Joo Chiat Road,$11 - $20,Chinese,5,1.308732,103.9022
Ocean Restaurant by Cat Cora,"Resort World Sentosa, 8 Sentosa Gateway (Equarius Hotel)",$81 - $150,Fusion,3.5,1.255696,103.820216
Oceans of Seafood,"The Grandstand, 200 Turf Club Road #02-06 (#02-K2 to #02-K11)",$21 - $30,"Japanese, Multi-Cuisine",3.5,1.338869,103.792986
Ochado,Blk 102 Yishun Avenue 5 #01-129,Under $10,,4,1.430698,103.828821
OChre Italian Restaurant,"Orchard Central, 181 Orchard Road #11-03/04",$31 - $50,"Italian, European",4,1.300813,103.839903
O&#39;Coffee Club,"Raffles City Shopping Centre, 252 North Bridge Road #03-30/30A",Under $10,Fusion,3.5,1.293883,103.853502
O&#39;Coffee Club,"The Central, 8 Eu Tong Sen St #03-105",Under $10,American,3.5,1.28878,103.846236
O&#39;Coffee Club,"IMM, 2 Jurong East St 21 #01-125",Under $10,,3,1.347118,103.728632
O&#39;Coffee Club,"Wheelock Place, 501 Orchard Road #01-K1/K2",Under $10,American,3.5,1.304811,103.831198
O&#39;Coffee Club,"Ngee Ann City, 391 Orchard Road #03-09 (Inside Kinokuniya Bookstore)",Under $10,American,4,1.302664,103.834623
O&#39;Coffee Club,"Paragon, 290 Orchard Road #03-09",Under $10,American,4,1.303628,103.835548
O&#39;Coffee Club,No. 7 Raffles Place,Under $10,American,3.5,1.283357,103.851479
O&#39;Coffee Club,"Seletar Mall, 33 Sengkang West Avenue #02-K7",Under $10,,,1.391425,103.87623
Octapas Spanish Tapas Bar,"Blk D Clarke Quay, River Valley Road #01-08",$31 - $50,Spanish,4,1.294139,103.842245
Odette,"National Gallery Singapore, 1 St Andrew’s Road, #01-04",$151 - $300,French,4.5,1.290256,103.851471
Odoru Kuma,"580 Queensway Road, #01-02",$31 - $50,Japanese,,1.30415,103.802092
Ofira Amazing Thai Food,"Far East Plaza, 14 Scotts Road #01-20",Under $10,Thai,3.5,1.307079,103.833146
OH MY MANGO,"Gek Poh Shopping Centre, 762 Jurong West Street 75, #01-334",Under $10,Thai,,1.348934,103.69759
Oh My Tian,34 Whampoa West #01-79,$11 - $20,English,,1.320181,103.863341
Oil Town Sarawak Noodle,Blk 285 Yishun Ave 6 #01-02,Under $10,"Malaysian, Chinese",,1.440079,103.839327
Oishii Bakery,"West Coast Plaza, 154 West Coast Road #B1-24/25",Under $10,"Japanese, Singaporean",4,1.303708,103.766401
OK Tea,"The Grandstand, 200 Turf Club Road #01-22A",Under $10,"Taiwanese, Chinese",,1.338869,103.792986
Okinawan Diner Nirai-Kanai,"Great World, 1 Kim Seng Promenade, #01-107/108",$21 - $30,Japanese,4,1.294378,103.833296
Okonomiyaki House Iroha 168,392 East Coast Road,$11 - $20,Japanese,,1.308654,103.911705
Old Boys Gallery,67 Kampong Bahru Road,$11 - $20,"Spanish, Fusion",,1.276444,103.835877
Old Chang Kee,"Bedok Mall, 311 New Upper Changi Road #B2-K4",Under $10,Singaporean,,1.324493,103.929484
Old Chang Kee,"Jurong Point, 63 Jurong West Central 3 #01-39 (JP2)",Under $10,Singaporean,4,1.338894,103.705622
Old Chang Kee,"Bugis Junction, 200 Victoria St #B1-13",Under $10,Singaporean,4,1.298508,103.855434
Old Chang Kee,"Lot One Shoppers&#39; Mall, 21 Choa Chu Kang Ave 4 #B1-K23",Under $10,Singaporean,4,1.385003,103.744925
Old Chang Kee,"Jem, 50 Jurong Gateway Road #B1-K5",Under $10,Singaporean,,1.333169,103.743536
Old Chang Kee,"V Hotel, 70 Jellicoe Road #01- 06",Under $10,Singaporean,,1.298993,103.850795
Old Chang Kee,"Paragon, 290 Orchard Road #B1-10",Under $10,Singaporean,3.5,1.303628,103.835548
Old Chang Kee,"White Sands, 1 Pasir Ris Central St 3 #01-42",Under $10,Singaporean,3.5,1.372477,103.950032
Old Chang Kee,"313@Somerset, 313 Orchard Road #B3-24",Under $10,Singaporean,3.5,1.301114,103.838872
Old Chang Kee,"Tampines MRT Station, 20 Tampines Central 1 #01-03",Under $10,Singaporean,,1.353068,103.943686
Old Chang Kee,"Caltex, 1 Tampines Ave 8",Under $10,Singaporean,,1.31776,103.785512
Old Chang Kee,"VivoCity, 1 Harbourfront Walk #B2-K12",Under $10,Singaporean,4,1.263928,103.822229
Old Chang Kee,"United Square, 101 Thomson Road #01-K2",Under $10,Singaporean,,1.316866,103.84377
Old Hen Coffee Bar,88 Rangoon Road #01-03,$11 - $20,,,1.314382,103.854233
Old Hong Kong Essence,"Oasia Hotel Singapore, 8 Sinaran Drive #02-05",$11 - $20,Cantonese/Hong Kong,,1.32042,103.84491
Old Kim Guan Express,"Icon Village, Enggor Street #01-01",$11 - $20,,,1.275076,103.844538
Old Kim Guan,"Sunshine Plaza, 91 Bencoolen St #01-55/88",$11 - $20,Chinese,,1.300348,103.851035
Old Kim Guan,"Nex, 23 Serangoon Central #01-58",$11 - $20,Singaporean Chinese,3.5,1.351221,103.872292
Old Long House Popiah,"Kim Keat Palm Market &amp; Food Centre, Blk 22 Lorong 7 Toa Payoh #01-03",Under $10,Teochew,3.5,1.335532,103.85695
Old Punggol Nasi Lemak,"Jalan Besar Stadium, 100 Tyrwhitt Road, Horne Road Food Court",Under $10,Singaporean Chinese,3,1.311178,103.860084
Old Punggol Satay,"Alexandra Village Food Centre ,120 Bukit Merah Lane 1, #01-52",Under $10,,4,1.286295,103.804495
